# artifact_type: raw_data
# circuit_file: inverting amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\inverting amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:09.947959

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.017705599999999617,-9.613376704636064e-08,0.09613280562121028,12.0,-0.00961338630926478,0.0,-12.0,0.09613376704636063,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175497734e-07
0.017725599999999616,-9.882700772476504e-08,0.0988260193647571,12.0,-0.009882710646184208,0.0,-12.0,0.09882700772476503,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819176484e-07
0.017745599999999615,-9.996168745495688e-08,0.09996068774711911,12.0,-0.009996178732568112,0.0,-12.0,0.09996168745495687,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770880656e-07
0.017765599999999614,-9.951991165976663e-08,0.09951891637008882,12.0,-0.009952001108911708,0.0,-12.0,0.09951991165976663,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901589000048e-07
0.017785599999999614,-9.750864740738817e-08,0.0975076722321831,12.0,-0.009750874482730458,0.0,-12.0,0.09750864740738817,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.75077697408305e-07
0.017805599999999613,-9.395961353655397e-08,0.09395867385491717,12.0,-0.009395970741066606,0.0,-12.0,0.09395961353655398,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.39587678145307e-07
0.017825599999999612,-8.892878043149477e-08,0.08892789106276697,12.0,-0.00889288692793517,0.0,-12.0,0.08892878043149477,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.89279799915474e-07
0.01784559999999961,-8.249548733555309e-08,0.08249466230561042,12.0,-0.008249556975597112,0.0,-12.0,0.08249548733555309,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480109776e-07
0.01786559999999961,-7.476119112391354e-08,0.07476044344397104,12.0,-0.007476126581707342,0.0,-12.0,0.07476119112391354,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820516218e-07
0.01788559999999961,-6.584786626808001e-08,0.06584720772949702,12.0,-0.0065847932056025986,0.0,-12.0,0.06584786626808001,-6.585385829843693e-07,-1.2e-11,-1.2e-11,6.58472735773633e-07
0.01790559999999961,-5.589608122559035e-08,0.05589552221391372,12.0,-0.0055896137070807215,0.0,-12.0,0.055896081225590345,-5.590116766221453e-07,-1.2e-11,-1.2e-11,5.589557810999495e-07
0.017925599999999608,-4.506278159147156e-08,0.04506233092264937,12.0,-0.004506282661324688,0.0,-12.0,0.045062781591471555,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.5062375985430967e-07
0.017945599999999607,-3.351881497245563e-08,0.033518479753804425,12.0,-0.003351884846076912,0.0,-12.0,0.03351881497245563,-3.352186512053934e-07,-1.2e-11,-1.2e-11,3.3518513272619395e-07
0.017965599999999606,-2.144623661815462e-08,0.021446022136272776,12.0,-0.0021446258044875576,0.0,-12.0,0.02144623661815462,-2.144818818453076e-07,-1.2e-11,-1.2e-11,2.1446043582509397e-07
0.017985599999999605,-9.035438301026015e-09,0.009035347938420929,12.0,-0.0009035447328242241,0.0,-12.0,0.009035438301026015,-9.036260508604732e-08,-1.2e-11,-1.2e-11,9.035356973859231e-08
0.018005599999999605,3.517854275621775e-09,-0.003517819093877839,12.0,0.0003517857790274871,0.0,-12.0,-0.003517854275621775,3.5181743936098936e-08,-1.2e-11,-1.2e-11,-3.517822611732115e-08
0.018025599999999604,1.6015668188877322e-08,-0.01601550801762148,12.0,0.0016015684189971558,0.0,-12.0,-0.01601566818887732,1.6017125584188996e-07,-1.2e-11,-1.2e-11,-1.601552403328967e-07
0.018045599999999603,2.8260905447497866e-08,-0.028260622812726507,12.0,0.0028260933682686435,0.0,-12.0,-0.028260905447497865,2.8263477135775927e-07,-1.2e-11,-1.2e-11,-2.826065107363196e-07
0.018065599999999602,4.006045134496613e-08,-0.040060050703998436,12.0,0.0040060491368963235,0.0,-12.0,-0.04006045134496613,4.00640967693211e-07,-1.2e-11,-1.2e-11,-4.006009076444979e-07
0.0180855999999996,5.122821999376935e-08,-0.051227707664952715,12.0,0.005122827117537265,0.0,-12.0,-0.05122821999376935,5.123288166347661e-07,-1.2e-11,-1.2e-11,-5.122775889317271e-07
0.0181055999999996,6.158808901101564e-08,-0.06158747307408155,12.0,0.006158815054306066,0.0,-12.0,-0.06158808901101564,6.159369340882903e-07,-1.2e-11,-1.2e-11,-6.158753466217056e-07
0.0181255999999996,7.097667707361829e-08,-0.07097596724226013,12.0,0.007097674798570794,0.0,-12.0,-0.0709766770736183,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.09760382189372e-07
0.0181455999999996,7.924592053935728e-08,-0.07924512800803962,12.0,0.007924599971316554,0.0,-12.0,-0.07924592053935728,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725396015e-07
0.018165599999999598,8.626540849897173e-08,-0.08626454576638687,12.0,0.008626549468588035,0.0,-12.0,-0.08626540849897173,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203179537e-07
0.018185599999999597,9.192443943410126e-08,-0.09192352010605745,12.0,0.009192453127489121,0.0,-12.0,-0.09192443943410127,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203049688e-07
0.018205599999999596,9.613376704635723e-08,-0.09613280562120688,12.0,0.009613386309264439,0.0,-12.0,-0.09613376704635723,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175497393e-07
0.018225599999999596,9.882700772476292e-08,-0.09882601936475499,12.0,0.009882710646183996,0.0,-12.0,-0.09882700772476292,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819176272e-07
0.018245599999999595,9.996168745495649e-08,-0.09996068774711873,12.0,0.009996178732568074,0.0,-12.0,-0.0999616874549565,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770880618e-07
0.018265599999999594,9.951991165976785e-08,-0.09951891637009004,12.0,0.00995200110891183,0.0,-12.0,-0.09951991165976785,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.95190158900017e-07
0.018285599999999593,9.750864740739124e-08,-0.09750767223218616,12.0,0.009750874482730765,0.0,-12.0,-0.09750864740739124,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974083356e-07
0.018305599999999592,9.395961353655775e-08,-0.09395867385492093,12.0,0.009395970741066984,0.0,-12.0,-0.09395961353655774,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781453448e-07
0.01832559999999959,8.89287804314998e-08,-0.08892789106277199,12.0,0.008892886927935674,0.0,-12.0,-0.0889287804314998,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999155243e-07
0.01834559999999959,8.249548733555932e-08,-0.08249466230561665,12.0,0.008249556975597734,0.0,-12.0,-0.08249548733555932,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.2494744801104e-07
0.01836559999999959,7.476119112392275e-08,-0.07476044344398025,12.0,0.007476126581708263,0.0,-12.0,-0.07476119112392275,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820517139e-07
0.01838559999999959,6.584786626809045e-08,-0.06584720772950747,12.0,0.006584793205603642,0.0,-12.0,-0.06584786626809046,6.585385829843693e-07,-1.2e-11,-1.2e-11,-6.584727357737374e-07
0.018405599999999588,5.589608122560067e-08,-0.05589552221392405,12.0,0.005589613707081754,0.0,-12.0,-0.05589608122560067,5.590116766221453e-07,-1.2e-11,-1.2e-11,-5.589557811000528e-07
0.018425599999999587,4.506278159148393e-08,-0.04506233092266175,12.0,0.004506282661325926,0.0,-12.0,-0.045062781591483934,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.5062375985443345e-07
0.018445599999999587,3.3518814972468684e-08,-0.03351847975381748,12.0,0.003351884846078218,0.0,-12.0,-0.03351881497246868,3.352186512053934e-07,-1.2e-11,-1.2e-11,-3.3518513272632455e-07
0.018465599999999586,2.1446236618166784e-08,-0.021446022136284937,12.0,0.0021446258044887736,0.0,-12.0,-0.021446236618166782,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.1446043582521557e-07
0.018485599999999585,9.035438301036997e-09,-0.009035347938431911,12.0,0.0009035447328253223,0.0,-12.0,-0.009035438301036997,9.036260508604732e-08,-1.2e-11,-1.2e-11,-9.035356973870213e-08
0.018505599999999584,-3.517854275609336e-09,0.0035178190938654,12.0,-0.00035178577902624317,0.0,-12.0,0.003517854275609336,-3.5181743936098936e-08,-1.2e-11,-1.2e-11,3.5178226117196754e-08
0.018525599999999583,-1.6015668188866436e-08,0.016015508017610595,12.0,-0.0016015684189960675,0.0,-12.0,0.016015668188866437,-1.6017125584188996e-07,-1.2e-11,-1.2e-11,1.6015524033278785e-07
0.018545599999999583,-2.8260905447485928e-08,0.028260622812714572,12.0,-0.0028260933682674495,0.0,-12.0,0.02826090544748593,-2.8263477135775927e-07,-1.2e-11,-1.2e-11,2.8260651073620023e-07
0.018565599999999582,-4.0060451344953424e-08,0.04006005070398573,12.0,-0.004006049136895053,0.0,-12.0,0.040060451344953424,-4.00640967693211e-07,-1.2e-11,-1.2e-11,4.006009076443708e-07
0.01858559999999958,-5.122821999375744e-08,0.0512277076649408,12.0,-0.005122827117536073,0.0,-12.0,0.051228219993757436,-5.123288166347661e-07,-1.2e-11,-1.2e-11,5.12277588931608e-07
0.01860559999999958,-6.158808901100583e-08,0.061587473074071745,12.0,-0.006158815054305086,0.0,-12.0,0.061588089011005834,-6.159369340882903e-07,-1.2e-11,-1.2e-11,6.158753466216076e-07
0.01862559999999958,-7.09766770736085e-08,0.07097596724225033,12.0,-0.007097674798569816,0.0,-12.0,0.0709766770736085,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821892742e-07
0.01864559999999958,-7.92459205393488e-08,0.07924512800803116,12.0,-0.007924599971315708,0.0,-12.0,0.07924592053934881,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725395168e-07
0.018665599999999578,-8.626540849896615e-08,0.08626454576638129,12.0,-0.008626549468587479,0.0,-12.0,0.08626540849896615,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.62646320317898e-07
0.018685599999999577,-9.192443943409692e-08,0.0919235201060531,12.0,-0.009192453127488688,0.0,-12.0,0.09192443943409692,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203049254e-07
0.018705599999999576,-9.613376704635379e-08,0.09613280562120344,12.0,-0.009613386309264095,0.0,-12.0,0.09613376704635379,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.61329017549705e-07
0.018725599999999575,-9.88270077247608e-08,0.09882601936475287,12.0,-0.009882710646183785,0.0,-12.0,0.0988270077247608,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.88261181917606e-07
0.018745599999999574,-9.996168745495617e-08,0.09996068774711842,12.0,-0.00999617873256804,0.0,-12.0,0.09996168745495618,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770880586e-07
0.018765599999999574,-9.951991165976921e-08,0.0995189163700914,12.0,-0.009952001108911965,0.0,-12.0,0.09951991165976921,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901589000306e-07
0.018785599999999573,-9.75086474073943e-08,0.09750767223218923,12.0,-0.009750874482731072,0.0,-12.0,0.0975086474073943,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974083663e-07
0.018805599999999572,-9.3959613536562e-08,0.09395867385492519,12.0,-0.009395970741067409,0.0,-12.0,0.093959613536562,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781453872e-07
0.01882559999999957,-8.892878043150614e-08,0.08892789106277833,12.0,-0.008892886927936309,0.0,-12.0,0.08892878043150614,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999155878e-07
0.01884559999999957,-8.249548733556716e-08,0.08249466230562448,12.0,-0.008249556975598519,0.0,-12.0,0.08249548733556715,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480111184e-07
0.01886559999999957,-7.476119112393007e-08,0.07476044344398758,12.0,-0.007476126581708995,0.0,-12.0,0.07476119112393008,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820517871e-07
0.01888559999999957,-6.584786626809875e-08,0.06584720772951577,12.0,-0.006584793205604472,0.0,-12.0,0.06584786626809876,-6.585385829843693e-07,-1.2e-11,-1.2e-11,6.584727357738204e-07
0.018905599999999568,-5.589608122561218e-08,0.05589552221393555,12.0,-0.005589613707082904,0.0,-12.0,0.055896081225612175,-5.590116766221453e-07,-1.2e-11,-1.2e-11,5.589557811001679e-07
0.018925599999999567,-4.506278159149632e-08,0.045062330922674136,12.0,-0.004506282661327164,0.0,-12.0,0.04506278159149632,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.506237598545573e-07
0.018945599999999566,-3.351881497248041e-08,0.033518479753829204,12.0,-0.003351884846079391,0.0,-12.0,0.03351881497248041,-3.352186512053934e-07,-1.2e-11,-1.2e-11,3.351851327264418e-07
0.018965599999999565,-2.1446236618180326e-08,0.02144602213629848,12.0,-0.002144625804490128,0.0,-12.0,0.021446236618180327,-2.144818818453076e-07,-1.2e-11,-1.2e-11,2.14460435825351e-07
0.018985599999999565,-9.035438301050806e-09,0.00903534793844572,12.0,-0.0009035447328267032,0.0,-12.0,0.009035438301050806,-9.036260508604732e-08,-1.2e-11,-1.2e-11,9.035356973884023e-08
0.019005599999999564,3.5178542755968976e-09,-0.003517819093852962,12.0,0.0003517857790249993,0.0,-12.0,-0.0035178542755968977,3.5181743935665255e-08,-1.2e-11,-1.2e-11,-3.517822611707237e-08
0.019025599999999563,1.6015668188852748e-08,-0.016015508017596908,12.0,0.0016015684189946986,0.0,-12.0,-0.01601566818885275,1.6017125584188996e-07,-1.2e-11,-1.2e-11,-1.6015524033265098e-07
0.019045599999999562,2.8260905447473997e-08,-0.02826062281270264,12.0,0.002826093368266256,0.0,-12.0,-0.028260905447473998,2.8263477135775927e-07,-1.2e-11,-1.2e-11,-2.826065107360809e-07
0.01906559999999956,4.006045134494332e-08,-0.04006005070397563,12.0,0.004006049136894042,0.0,-12.0,-0.04006045134494332,4.00640967693211e-07,-1.2e-11,-1.2e-11,-4.0060090764426976e-07
0.01908559999999956,5.1228219993746744e-08,-0.05122770766493011,12.0,0.005122827117535004,0.0,-12.0,-0.05122821999374674,5.123288166347661e-07,-1.2e-11,-1.2e-11,-5.12277588931501e-07
0.01910559999999956,6.158808901099491e-08,-0.061587473074060824,12.0,0.006158815054303993,0.0,-12.0,-0.06158808901099491,6.159369340882903e-07,-1.2e-11,-1.2e-11,-6.158753466214983e-07
0.01912559999999956,7.097667707359874e-08,-0.07097596724224058,12.0,0.0070976747985688395,0.0,-12.0,-0.07097667707359874,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821891766e-07
0.019145599999999558,7.924592053934121e-08,-0.07924512800802355,12.0,0.007924599971314948,0.0,-12.0,-0.07924592053934121,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725394409e-07
0.019165599999999557,8.626540849895913e-08,-0.08626454576637427,12.0,0.008626549468586776,0.0,-12.0,-0.08626540849895913,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203178277e-07
0.019185599999999556,9.192443943409146e-08,-0.09192352010604764,12.0,0.009192453127488141,0.0,-12.0,-0.09192443943409145,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203048707e-07
0.019205599999999556,9.613376704635035e-08,-0.0961328056212,12.0,0.009613386309263752,0.0,-12.0,-0.09613376704635035,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175496705e-07
0.019225599999999555,9.882700772475914e-08,-0.0988260193647512,12.0,0.009882710646183616,0.0,-12.0,-0.09882700772475914,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819175893e-07
0.019245599999999554,9.996168745495586e-08,-0.0999606877471181,12.0,0.00999617873256801,0.0,-12.0,-0.09996168745495586,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770880554e-07
0.019265599999999553,9.951991165977056e-08,-0.09951891637009275,12.0,0.009952001108912102,0.0,-12.0,-0.09951991165977056,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901589000442e-07
0.019285599999999552,9.75086474073971e-08,-0.09750767223219202,12.0,0.00975087448273135,0.0,-12.0,-0.09750864740739709,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974083943e-07
0.01930559999999955,9.395961353656675e-08,-0.09395867385492994,12.0,0.009395970741067884,0.0,-12.0,-0.09395961353656675,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781454348e-07
0.01932559999999955,8.892878043151249e-08,-0.08892789106278469,12.0,0.008892886927936943,0.0,-12.0,-0.08892878043151249,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999156513e-07
0.01934559999999955,8.24954873355742e-08,-0.08249466230563153,12.0,0.008249556975599221,0.0,-12.0,-0.0824954873355742,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480111887e-07
0.01936559999999955,7.476119112393929e-08,-0.07476044344399678,12.0,0.007476126581709916,0.0,-12.0,-0.07476119112393928,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820518792e-07
0.01938559999999955,6.58478662681092e-08,-0.06584720772952621,12.0,0.006584793205605516,0.0,-12.0,-0.06584786626810919,6.585385829843693e-07,-1.2e-11,-1.2e-11,-6.584727357739248e-07
0.019405599999999548,5.5896081225621316e-08,-0.05589552221394469,12.0,0.005589613707083818,0.0,-12.0,-0.055896081225621314,5.590116766221453e-07,-1.2e-11,-1.2e-11,-5.589557811002592e-07
0.019425599999999547,4.506278159150616e-08,-0.045062330922683975,12.0,0.004506282661328148,0.0,-12.0,-0.04506278159150616,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.506237598546557e-07
0.019445599999999546,3.351881497249348e-08,-0.03351847975384228,12.0,0.003351884846080697,0.0,-12.0,-0.03351881497249348,3.352186512053934e-07,-1.2e-11,-1.2e-11,-3.3518513272657247e-07
0.019465599999999545,2.144623661819387e-08,-0.021446022136312023,12.0,0.0021446258044914824,0.0,-12.0,-0.021446236618193868,2.144818818453076e-07,-1.2e-11,-1.2e-11,-2.144604358254864e-07
0.019485599999999544,9.035438301063204e-09,-0.009035347938458118,12.0,0.0009035447328279429,0.0,-12.0,-0.009035438301063204,9.036260508604732e-08,-1.2e-11,-1.2e-11,-9.035356973896418e-08
0.019505599999999543,-3.5178542755830386e-09,0.003517819093839103,12.0,-0.00035178577902361343,0.0,-12.0,0.0035178542755830385,-3.5181743935665255e-08,-1.2e-11,-1.2e-11,3.517822611693379e-08
0.019525599999999543,-1.601566818883906e-08,0.016015508017583217,12.0,-0.0016015684189933297,0.0,-12.0,0.01601566818883906,-1.6017125584188996e-07,-1.2e-11,-1.2e-11,1.6015524033251408e-07
0.019545599999999542,-2.8260905447462052e-08,0.028260622812690695,12.0,-0.002826093368265062,0.0,-12.0,0.028260905447462053,-2.8263477135775927e-07,-1.2e-11,-1.2e-11,2.8260651073596147e-07
0.01956559999999954,-4.0060451344930614e-08,0.04006005070396292,12.0,-0.004006049136892772,0.0,-12.0,0.040060451344930616,-4.00640967693211e-07,-1.2e-11,-1.2e-11,4.006009076441427e-07
0.01958559999999954,-5.1228219993737274e-08,0.05122770766492064,12.0,-0.005122827117534057,0.0,-12.0,0.05122821999373727,-5.123288166347661e-07,-1.2e-11,-1.2e-11,5.122775889314064e-07
0.01960559999999954,-6.158808901098622e-08,0.06158747307405213,12.0,-0.006158815054303124,0.0,-12.0,0.06158808901098622,-6.159369340882903e-07,-1.2e-11,-1.2e-11,6.158753466214114e-07
0.01962559999999954,-7.097667707359097e-08,0.0709759672422328,12.0,-0.007097674798568062,0.0,-12.0,0.07097667707359097,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821890989e-07
0.019645599999999538,-7.924592053933277e-08,0.07924512800801511,12.0,-0.007924599971314103,0.0,-12.0,0.07924592053933277,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725393564e-07
0.019665599999999537,-8.626540849895213e-08,0.08626454576636727,12.0,-0.008626549468586075,0.0,-12.0,0.08626540849895213,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203177577e-07
0.019685599999999536,-9.192443943408656e-08,0.09192352010604274,12.0,-0.009192453127487652,0.0,-12.0,0.09192443943408656,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203048218e-07
0.019705599999999535,-9.613376704634654e-08,0.0961328056211962,12.0,-0.00961338630926337,0.0,-12.0,0.09613376704634655,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175496324e-07
0.019725599999999534,-9.882700772475702e-08,0.09882601936474908,12.0,-0.009882710646183405,0.0,-12.0,0.09882700772475701,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819175682e-07
0.019745599999999534,-9.996168745495547e-08,0.09996068774711771,12.0,-0.009996178732567971,0.0,-12.0,0.09996168745495547,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770880516e-07
0.019765599999999533,-9.951991165977165e-08,0.09951891637009383,12.0,-0.00995200110891221,0.0,-12.0,0.09951991165977164,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.95190158900055e-07
0.019785599999999532,-9.750864740739953e-08,0.09750767223219446,12.0,-0.009750874482731594,0.0,-12.0,0.09750864740739953,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974084186e-07
0.01980559999999953,-9.395961353657053e-08,0.09395867385493373,12.0,-0.009395970741068262,0.0,-12.0,0.09395961353657054,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781454726e-07
0.01982559999999953,-8.892878043151817e-08,0.08892789106279037,12.0,-0.00889288692793751,0.0,-12.0,0.08892878043151817,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.89279799915708e-07
0.01984559999999953,-8.249548733558203e-08,0.08249466230563936,12.0,-0.008249556975600005,0.0,-12.0,0.08249548733558203,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.24947448011267e-07
0.01986559999999953,-7.47611911239485e-08,0.074760443444006,12.0,-0.007476126581710837,0.0,-12.0,0.0747611911239485,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820519713e-07
0.019885599999999528,-6.584786626811856e-08,0.06584720772953558,12.0,-0.006584793205606453,0.0,-12.0,0.06584786626811856,-6.585385829843693e-07,-1.2e-11,-1.2e-11,6.584727357740185e-07
